# Animal, Behaviour, Frame
animal_1,mandible_contact,00567.jpg
animal_1,mandible_contact,00568.jpg
animal_1,mandible_contact,00569.jpg
animal_1,mandible_contact,00570.jpg
animal_1,mandible_contact,00571.jpg
animal_1,mandible_contact,00572.jpg
animal_1,mandible_contact,00573.jpg
animal_1,mandible_contact,00574.jpg
animal_1,mandible_contact,00575.jpg
animal_1,mandible_contact,00576.jpg
animal_1,mandible_contact,00577.jpg
animal_1,mandible_contact,00578.jpg
animal_1,mandible_contact,00579.jpg
animal_1,mandible_contact,00580.jpg
animal_1,mandible_contact,00581.jpg
animal_1,mandible_contact,00582.jpg
animal_1,mandible_contact,00583.jpg
animal_1,mandible_contact,00584.jpg
animal_1,mandible_contact,00585.jpg
animal_1,mandible_contact,00586.jpg
animal_1,mandible_contact,00587.jpg
animal_1,mandible_contact,00588.jpg
animal_1,mandible_contact,00589.jpg
animal_1,mandible_contact,00590.jpg
animal_1,mandible_contact,00591.jpg
animal_1,mandible_contact,00592.jpg
animal_1,mandible_contact,00593.jpg
animal_1,mandible_contact,00594.jpg
animal_1,mandible_contact,00595.jpg
animal_1,mandible_contact,00596.jpg
animal_1,mandible_contact,00597.jpg
animal_1,mandible_contact,00598.jpg
animal_1,mandible_contact,00599.jpg
animal_1,mandible_contact,00600.jpg
animal_1,mandible_contact,00601.jpg
animal_1,mandible_contact,00602.jpg
animal_1,mandible_contact,00603.jpg
animal_1,mandible_contact,00604.jpg
animal_1,mandible_contact,00605.jpg
animal_1,mandible_contact,00606.jpg
animal_1,mandible_contact,00607.jpg
animal_1,mandible_contact,00608.jpg
animal_1,mandible_contact,00609.jpg
animal_1,mandible_contact,00610.jpg
animal_1,mandible_contact,00611.jpg
animal_1,mandible_contact,00612.jpg
animal_1,mandible_contact,00613.jpg
animal_1,mandible_contact,00614.jpg
animal_1,mandible_contact,00615.jpg
animal_1,mandible_contact,00616.jpg
animal_1,mandible_contact,00617.jpg
animal_1,mandible_contact,00618.jpg
animal_1,mandible_contact,00619.jpg
animal_1,mandible_contact,00620.jpg
animal_1,mandible_contact,00621.jpg
animal_1,mandible_contact,00622.jpg
animal_1,mandible_contact,00623.jpg
animal_1,mandible_contact,00624.jpg
animal_1,mandible_contact,00625.jpg
animal_1,mandible_contact,00626.jpg
animal_1,mandible_contact,00670.jpg
animal_1,mandible_contact,00671.jpg
animal_1,mandible_contact,00672.jpg
animal_1,mandible_contact,00673.jpg
animal_1,mandible_contact,00674.jpg
animal_1,mandible_contact,00675.jpg
animal_1,mandible_contact,00676.jpg
animal_1,mandible_contact,00677.jpg
animal_1,mandible_contact,00678.jpg
animal_1,mandible_contact,00679.jpg
animal_1,mandible_contact,00680.jpg
animal_1,mandible_contact,00681.jpg
animal_1,mandible_contact,00682.jpg
animal_1,mandible_contact,00683.jpg
animal_1,mandible_contact,00684.jpg
animal_1,mandible_contact,00685.jpg
animal_1,mandible_contact,00686.jpg
animal_1,mandible_contact,00687.jpg
animal_1,mandible_contact,00688.jpg
animal_1,mandible_contact,00689.jpg
animal_1,mandible_contact,00690.jpg
animal_1,mandible_contact,00691.jpg
animal_1,mandible_contact,00692.jpg
animal_1,mandible_contact,00693.jpg
animal_1,mandible_contact,00694.jpg
animal_1,mandible_contact,00695.jpg
animal_1,mandible_contact,00696.jpg
animal_1,mandible_contact,00697.jpg
animal_1,mandible_contact,00698.jpg
animal_1,mandible_contact,00699.jpg
animal_1,mandible_contact,00700.jpg
animal_1,mandible_contact,00701.jpg
animal_1,mandible_contact,00702.jpg
animal_1,mandible_contact,00703.jpg
animal_1,mandible_contact,00704.jpg
animal_1,mandible_contact,00705.jpg
animal_1,mandible_contact,00706.jpg
animal_1,mandible_contact,00707.jpg
animal_1,mandible_contact,00708.jpg
animal_1,mandible_contact,00709.jpg
animal_1,mandible_contact,00710.jpg
animal_1,mandible_contact,00711.jpg
animal_1,mandible_contact,00712.jpg
animal_1,mandible_contact,00713.jpg
animal_1,mandible_contact,00714.jpg
animal_1,mandible_contact,00715.jpg
animal_1,mandible_contact,00716.jpg
animal_1,mandible_contact,00717.jpg
animal_1,mandible_contact,00718.jpg
animal_1,mandible_contact,00719.jpg
animal_1,mandible_contact,00720.jpg
animal_1,mandible_contact,00721.jpg
animal_1,mandible_contact,00722.jpg
animal_1,mandible_contact,00723.jpg
animal_1,mandible_contact,00724.jpg
animal_1,mandible_contact,00725.jpg
animal_1,mandible_contact,00726.jpg
animal_1,mandible_contact,00727.jpg
animal_1,mandible_contact,00728.jpg
animal_1,mandible_contact,00729.jpg
animal_1,mandible_contact,00730.jpg
animal_1,mandible_contact,00731.jpg
animal_1,mandible_contact,00732.jpg
animal_1,mandible_contact,00733.jpg
animal_1,mandible_contact,00734.jpg
animal_1,mandible_contact,00735.jpg
animal_1,mandible_contact,00736.jpg
animal_1,mandible_contact,00737.jpg
animal_1,mandible_contact,00738.jpg
animal_1,mandible_contact,00739.jpg
animal_1,mandible_contact,00740.jpg
animal_1,mandible_contact,00741.jpg
animal_1,mandible_contact,00742.jpg
animal_1,mandible_contact,00743.jpg
animal_1,mandible_contact,00744.jpg
animal_1,mandible_contact,00745.jpg
animal_1,mandible_contact,00746.jpg
animal_1,mandible_contact,00747.jpg
animal_1,mandible_contact,00748.jpg
animal_1,mandible_contact,00749.jpg
animal_1,mandible_contact,00750.jpg
animal_1,mandible_contact,00751.jpg
animal_1,mandible_contact,00752.jpg
animal_1,mandible_contact,00753.jpg
animal_1,mandible_contact,00754.jpg
animal_1,mandible_contact,00755.jpg
animal_1,mandible_contact,00756.jpg
animal_1,mandible_contact,00757.jpg
animal_1,mandible_contact,00758.jpg
animal_1,mandible_contact,00759.jpg
animal_1,mandible_contact,00760.jpg
animal_1,mandible_contact,00761.jpg
animal_1,mandible_contact,00762.jpg
animal_1,mandible_contact,00763.jpg
animal_1,mandible_contact,00764.jpg
animal_1,mandible_contact,00765.jpg
animal_1,mandible_contact,00766.jpg
animal_1,mandible_contact,00767.jpg
animal_1,mandible_contact,00768.jpg
animal_1,mandible_contact,00769.jpg
animal_1,mandible_contact,00770.jpg
animal_1,mandible_contact,00771.jpg
animal_1,mandible_contact,00772.jpg
animal_1,mandible_contact,00773.jpg
animal_1,mandible_contact,00774.jpg
animal_1,mandible_contact,00775.jpg
animal_1,mandible_contact,00776.jpg
animal_1,mandible_contact,00777.jpg
animal_1,mandible_contact,00778.jpg
animal_1,mandible_contact,00779.jpg
animal_1,mandible_contact,00780.jpg
animal_1,mandible_contact,00832.jpg
animal_1,mandible_contact,00833.jpg
